gauss_0,gauss_1,gauss_2,gauss_3,gauss_4,gauss_5,gauss_6,gauss_7,gauss_8,gauss_9,gauss_10,gauss_11,gauss_12,gauss_13,gauss_14,gauss_15,gauss_16,gauss_17,gauss_18,gauss_19,target
5.91781964530378,1.016608096396871,-0.8099433869281311,0.8953074817070825,-0.1984948197715837,-0.0717795481963719,-0.6893571614050522,0.0957601518329182,-0.6762695026301347,-0.6503879413279539,0.7845084494629273,-1.119628066182338,0.4805700174936199,1.566230196732333,-0.8464331955057153,-0.4680755896721368,-0.0627398793515292,-0.746087746700145,1.2763471378363993,-0.8574930957687281,1.0
3.952053015385605,1.1755277686905663,1.001531029215665,-1.0861489919428715,-0.3664312314403688,1.035108239970002,0.8771500746535498,-0.0238864764887585,-0.8439306919169118,0.0342588843415344,0.3467228035085378,1.7992631363882343,-0.4713109980739652,0.1317038178007487,0.934893613283184,-0.7479981029815164,-0.0354469561915075,0.3961934841392628,-1.1247538727200697,0.0743268394995495,1.0
6.429126582809488,-0.1351808143595158,-1.2919180124255536,-0.8282330755546435,-0.8302659432382632,-0.7765249405369201,0.7358701776762083,0.1476169037901579,1.7614232436395842,-0.0485622462247292,0.6319206115589174,1.7141146127390676,0.2920212459039226,1.155504159456128,-0.7793146264332117,-0.4698532834434782,0.2873548629934342,-0.1899909152379931,-0.3337188338536346,-2.3765137325153542,0.0
5.779081772767442,-0.6633880572932037,-0.6071998524848483,-0.075003062292371,-0.7774605965737111,-1.8499499271241528,1.1802777012895278,1.0890112876986924,-1.852238396867902,-0.1893218943239454,0.8470917354447163,-0.9499601218683256,0.2383484128309483,-0.2819477858085257,0.3590734798389566,1.5437851710719188,1.277564962759549,-1.3373309144209062,-0.3369101234037917,0.1150061726426879,1.0
5.535029511320281,-0.2447250514600817,-0.4193969783067505,-2.2518701718794367,0.1419269273248698,-0.1950179306697432,0.7651467320689176,0.2119402374406662,-0.0245319453649511,0.1488692668428683,-0.6543044859175167,-0.0728092304591081,-1.1684222445139103,-0.068887069321571,0.7628402503179936,1.643187855852326,-0.757863344957128,0.302919045414812,-0.7596187043158119,-1.0790790498120384,1.0
6.860049086818231,-1.044301130265202,-0.5455112915354617,-0.144723644291485,-1.1638909181990489,-1.4234484531348808,-1.753192374645632,-1.5942900036323342,-0.4427018153798294,0.0468612294293669,-0.6179420978446092,-1.10271567496792,0.7110246115416213,-0.0285426171718531,1.7555359800320267,-0.8321056746824013,-0.397497083075437,-0.0455623616769521,-0.1624590539402349,-0.7816788919208242,1.0
6.132441445453948,0.1956390597627191,-0.720993259499906,-1.2930536531583388,-0.4589574224477462,1.4492432482061768,-0.2819122896715526,1.558804047753449,0.9477733262439044,-1.1586127214355053,1.5321918648479358,-1.07695926662711,0.4732292478492508,0.1075476039611127,-0.6780643373374801,-0.6859181792958646,-1.818914313331301,-1.1457980994010706,0.4285497114113745,-0.3932311930992037,1.0
5.694941432038992,0.9784480420943472,3.130505389775871,-0.7646476507697743,0.1854992681448767,0.211631142930086,-0.4076613369514006,-1.2631596113753087,0.1126273044109459,0.5581063219540255,-1.0827858676588404,2.3993113527065972,1.3723463541244318,1.374886307213108,1.3768138776261096,-0.4893614570622542,-1.3778855369665644,-0.2760633468857923,0.3264990646988875,-1.004758916991825,0.0
5.885401440131432,0.6782614958234144,-0.2302057724950859,0.9910112346518408,1.323072481741121,-0.0058115015175092,-1.7376168361544295,-1.2649020350295672,0.2360807222058096,0.3650184994324494,0.7178248652612308,0.8993029658305505,-0.3056873404699765,0.5842210268927698,0.7070593172417455,-1.0740178100253892,-1.1251570082378712,-0.8820804130634825,-0.2223860740148786,0.147450914051346,1.0
5.140468736355491,1.1342077851988996,-0.7354554975233271,-0.5755615212187496,-0.4962844590568732,0.1358659838969654,-1.7825390878738656,-1.4344212999781631,1.3812249062155275,1.2222186523599403,-0.3307263511227175,-0.4878722338310391,0.062551826162878,-1.2871791070242304,-3.40194540645407,-0.0494974537084534,-0.596267051895558,1.3226603288315548,2.335805803673998,0.6667015902006004,1.0
5.1290622808678075,1.405757814187227,-1.5568669715692272,0.8350831433518596,0.8723261208698471,0.3683114853368672,-0.8843948099686437,1.2068404926761551,0.6388248765978213,-1.3376467639821843,1.7021221055913167,-1.3258105002506393,0.4630344897032686,0.5181916786521629,0.860299603593599,2.700395418555538,0.4926740002302009,0.6715452740239584,-0.135919733259771,2.094737647506392,1.0
5.56569401415317,-1.2125474084727002,-0.2141181881221094,-0.3282846166512844,0.733043671605824,-0.5116108376099954,1.632770302517868,0.0208728361033084,0.0232348347652816,-0.5503691902962933,0.759969966322743,-0.4705344213951934,-1.0852851334371465,1.4788922163997724,0.088257445109301,-0.2899171736006694,-0.2366896202760606,0.6812585815328971,-1.4152251947517482,0.6656068221642398,1.0
4.4064932218226085,0.0196259610640461,-0.1916821100443618,0.5721668840756448,-1.146579207194455,-0.6691774231668298,-1.5290515027268228,0.6593778546277639,0.5655801398242601,1.0521185266272577,-0.7211523288231683,-0.6736217650592096,-1.124700754939342,-0.3272749114299351,1.6028075490050904,1.2358251841178471,-0.9511013485884312,0.5532330769286264,-1.3661986633093492,1.6387431182827816,1.0
7.584190172465286,0.177924852517825,-0.014266211069581,-1.4562868903607542,-0.4920880601426533,-1.478507726627304,-0.0293755715834365,0.9651414789346558,0.5837515557814591,0.9846310003213492,0.608124820727016,-0.1618102087354174,-2.2503584505604635,-2.345243927899448,0.0783818410782646,-0.3202103945000581,0.1087908097498386,-1.817687181909082,0.5433776545055835,0.4911434136661791,1.0
4.225516020766371,0.7607010123856988,-0.0919517860542206,-0.3583792966152512,-0.4811841183629998,0.4783900991999198,-0.6163730271096968,-0.3770746483054101,-0.32341716387309,-1.3558237692499544,2.4642746574340073,-0.8436700106458894,-1.405350604623451,-0.3162539732965222,-1.8809050938516616,0.0293283356450293,-1.9548135689046435,0.636665206925591,-0.5969121547172955,0.2202277424036087,1.0
6.2669116830946745,-0.186035105285802,-0.0189311319907677,0.7431911179823484,-0.7657992092817473,-1.2148414793717597,-0.6694465359997561,-1.0351719395889656,-0.1582689745562916,-0.8048229306105902,1.553598181089981,-0.1205532289917234,1.084447177097688,-0.2321334475730174,-0.8285183110902874,-0.8203051807333902,-0.7189347753909143,0.4485540267069048,0.3812374090017059,0.6269362482260621,1.0
3.342430297010498,-2.206592895673692,1.3838252470634698,-0.4025140415108085,1.899157624212296,1.0431442366239605,-1.1038352052381588,-0.6205988909276197,0.030422933884912,0.7036846226094602,-0.3421916573265994,1.5909700267175524,1.1052434291315674,1.246812943643557,-0.5141341611247713,-0.5124535114416033,1.0461811628050173,0.7005942248506585,-0.2622011296382129,0.0665117248651751,1.0
